TITLE = "vncfd python"
VARIABLES = "X", "Y"
ZONE T="1", I= 103, J= 47
1.000000 -0.001260
0.990100 -0.002641
0.979140 -0.004150
0.967040 -0.005792
0.953720 -0.007573
0.939100 -0.009496
0.923090 -0.011562
0.905640 -0.013773
0.886670 -0.016124
0.866140 -0.018611
0.844030 -0.021225
0.820310 -0.023954
0.795000 -0.026783
0.768150 -0.029692
0.739820 -0.032656
0.710100 -0.035649
0.679140 -0.038638
0.647090 -0.041587
0.614130 -0.044456
0.580480 -0.047205
0.546380 -0.049788
0.512060 -0.052163
0.477780 -0.054287
0.443780 -0.056121
0.410310 -0.057630
0.377600 -0.058786
0.345850 -0.059568
0.315250 -0.059965
0.285940 -0.059973
0.258060 -0.059598
0.231700 -0.058852
0.206920 -0.057757
0.183760 -0.056337
0.162220 -0.054620
0.142300 -0.052636
0.123960 -0.050417
0.107160 -0.047993
0.091832 -0.045389
0.077911 -0.042631
0.065325 -0.039738
0.054000 -0.036725
0.043862 -0.033601
0.034843 -0.030369
0.026882 -0.027026
0.019931 -0.023560
0.013960 -0.019952
0.008972 -0.016178
0.005009 -0.012223
0.002158 -0.008109
0.000504 -0.003958
0.000000 0.000000
0.000504 0.003958
0.002158 0.008109
0.005009 0.012223
0.008972 0.016178
0.013960 0.019952
0.019931 0.023560
0.026882 0.027026
0.034843 0.030369
0.043862 0.033601
0.054000 0.036725
0.065325 0.039738
0.077911 0.042631
0.091832 0.045389
0.107160 0.047993
0.123960 0.050417
0.142300 0.052636
0.162220 0.054620
0.183760 0.056337
0.206920 0.057757
0.231700 0.058852
0.258060 0.059598
0.285940 0.059973
0.315250 0.059965
0.345850 0.059568
0.377600 0.058786
0.410310 0.057630
0.443780 0.056121
0.477780 0.054287
0.512060 0.052163
0.546380 0.049788
0.580480 0.047205
0.614130 0.044456
0.647090 0.041587
0.679140 0.038638
0.710100 0.035649
0.739820 0.032656
0.768150 0.029692
0.795000 0.026783
0.820310 0.023954
0.844030 0.021225
0.866140 0.018611
0.886670 0.016124
0.905640 0.013773
0.923090 0.011562
0.939100 0.009496
0.953720 0.007573
0.967040 0.005792
0.979140 0.004150
0.990100 0.002641
1.000000 0.001260
1.000000 0.000000
1.000000 -0.001260
1.001200 -0.002500
0.990450 -0.004558
0.979400 -0.006181
0.967280 -0.007825
0.953960 -0.009595
0.939330 -0.011508
0.923320 -0.013565
0.905860 -0.015767
0.886890 -0.018111
0.866360 -0.020592
0.844240 -0.023200
0.820510 -0.025925
0.795200 -0.028750
0.768340 -0.031655
0.740000 -0.034617
0.710280 -0.037608
