TITLE = "vncfd python"
VARIABLES = "X", "Y"
ZONE T="1", I= 101, J= 101
0.050000 0.000000
0.049901 -0.003140
0.049606 -0.006267
0.049114 -0.009369
0.048429 -0.012434
0.047553 -0.015451
0.046489 -0.018406
0.045241 -0.021289
0.043815 -0.024088
0.042216 -0.026791
0.040451 -0.029389
0.038526 -0.031871
0.036448 -0.034227
0.034227 -0.036448
0.031871 -0.038526
0.029389 -0.040451
0.026791 -0.042216
0.024088 -0.043815
0.021289 -0.045241
0.018406 -0.046489
0.015451 -0.047553
0.012434 -0.048429
0.009369 -0.049114
0.006267 -0.049606
0.003140 -0.049901
-0.000000 -0.050000
-0.003140 -0.049901
-0.006267 -0.049606
-0.009369 -0.049114
-0.012434 -0.048429
-0.015451 -0.047553
-0.018406 -0.046489
-0.021289 -0.045241
-0.024088 -0.043815
-0.026791 -0.042216
-0.029389 -0.040451
-0.031871 -0.038526
-0.034227 -0.036448
-0.036448 -0.034227
-0.038526 -0.031871
-0.040451 -0.029389
-0.042216 -0.026791
-0.043815 -0.024088
-0.045241 -0.021289
-0.046489 -0.018406
-0.047553 -0.015451
-0.048429 -0.012434
-0.049114 -0.009369
-0.049606 -0.006267
-0.049901 -0.003140
-0.050000 0.000000
-0.049901 0.003140
-0.049606 0.006267
-0.049114 0.009369
-0.048429 0.012434
-0.047553 0.015451
-0.046489 0.018406
-0.045241 0.021289
-0.043815 0.024088
-0.042216 0.026791
-0.040451 0.029389
-0.038526 0.031871
-0.036448 0.034227
-0.034227 0.036448
-0.031871 0.038526
-0.029389 0.040451
-0.026791 0.042216
-0.024088 0.043815
-0.021289 0.045241
-0.018406 0.046489
-0.015451 0.047553
-0.012434 0.048429
-0.009369 0.049114
-0.006267 0.049606
-0.003140 0.049901
-0.000000 0.050000
0.003140 0.049901
0.006267 0.049606
0.009369 0.049114
0.012434 0.048429
0.015451 0.047553
0.018406 0.046489
0.021289 0.045241
0.024088 0.043815
0.026791 0.042216
0.029389 0.040451
0.031871 0.038526
0.034227 0.036448
0.036448 0.034227
0.038526 0.031871
0.040451 0.029389
0.042216 0.026791
0.043815 0.024088
0.045241 0.021289
0.046489 0.018406
0.047553 0.015451
0.048429 0.012434
0.049114 0.009369
0.049606 0.006267
0.049901 0.003140
0.050000 0.000000
0.051250 0.000000
0.051149 -0.003218
0.050846 -0.006423
0.050342 -0.009603
0.049640 -0.012745
0.048742 -0.015837
0.047651 -0.018866
0.046372 -0.021821
0.044911 -0.024690
0.043272 -0.027461
0.041462 -0.030124
0.039489 -0.032668
0.037360 -0.035083
0.035083 -0.037360
0.032668 -0.039489
0.030124 -0.041462
0.027461 -0.043272
0.024690 -0.044911
0.021821 -0.046372
0.018866 -0.047651
0.015837 -0.048742
0.012745 -0.049640
0.009603 -0.050342
0.006423 -0.050846
0.003218 -0.051149
-0.000000 -0.051250
-0.003218 -0.051149
-0.006423 -0.050846
-0.009603 -0.050342
-0.012745 -0.049640
-0.015837 -0.048742
-0.018866 -0.047651
-0.021821 -0.046372
-0.024690 -0.044911
-0.027461 -0.043272
-0.030124 -0.041462
-0.032668 -0.039489
-0.035083 -0.037360
-0.037360 -0.035083
-0.039489 -0.032668
-0.041462 -0.030124
-0.043272 -0.027461
-0.044911 -0.024690
-0.046372 -0.021821
-0.047651 -0.018866
-0.048742 -0.015837
-0.049640 -0.012745
-0.050342 -0.009603
-0.050846 -0.006423
-0.051149 -0.003218
-0.051250 0.000000
-0.051149 0.003218
-0.050846 0.006423
-0.050342 0.009603
-0.049640 0.012745
-0.048742 0.015837
-0.047651 0.018866
-0.046372 0.021821
-0.044911 0.024690
-0.043272 0.027461
-0.041462 0.030124
-0.039489 0.032668
-0.037360 0.035083
-0.035083 0.037360
-0.032668 0.039489
-0.030124 0.041462
-0.027461 0.043272
-0.024690 0.044911
-0.021821 0.046372
-0.018866 0.047651
-0.015837 0.048742
-0.012745 0.049640
-0.009603 0.050342
-0.006423 0.050846
-0.003218 0.051149
-0.000000 0.051250
0.003218 0.051149
0.006423 0.050846
0.009603 0.050342
0.012745 0.049640
0.015837 0.048742
0.018866 0.047651
0.021821 0.046372
0.024690 0.044911
0.027461 0.043272
0.030124 0.041462
0.032668 0.039489
0.035083 0.037360
0.037360 0.035083
0.039489 0.032668
0.041462 0.030124
0.043272 0.027461
0.044911 0.024690
0.046372 0.021821
0.047651 0.018866
0.048742 0.015837
0.049640 0.012745
0.050342 0.009603
0.050846 0.006423
0.051149 0.003218
0.051250 0.000000
0.052625 0.000000
0.052521 -0.003304
0.052210 -0.006596
0.051693 -0.009861
0.050972 -0.013087
0.050049 -0.016262
0.048929 -0.019373
0.047617 -0.022407
0.046116 -0.025352
0.044433 -0.028198
0.042575 -0.030932
0.040548 -0.033544
0.038362 -0.036024
0.036024 -0.038362
0.033544 -0.040548
0.030932 -0.042575
0.028198 -0.044433
0.025352 -0.046116
0.022407 -0.047617
0.019373 -0.048929
0.016262 -0.050049
0.013087 -0.050972
0.009861 -0.051693
0.006596 -0.052210
0.003304 -0.052521
-0.000000 -0.052625
-0.003304 -0.052521
-0.006596 -0.052210
-0.009861 -0.051693
-0.013087 -0.050972
-0.016262 -0.050049
-0.019373 -0.048929
-0.022407 -0.047617
-0.025352 -0.046116
-0.028198 -0.044433
-0.030932 -0.042575
-0.033544 -0.040548
-0.036024 -0.038362
-0.038362 -0.036024
-0.040548 -0.033544
-0.042575 -0.030932
-0.044433 -0.028198
-0.046116 -0.025352
-0.047617 -0.022407
-0.048929 -0.019373
-0.050049 -0.016262
-0.050972 -0.013087
-0.051693 -0.009861
-0.052210 -0.006596
-0.052521 -0.003304
-0.052625 0.000000
-0.052521 0.003304
-0.052210 0.006596
-0.051693 0.009861
-0.050972 0.013087
-0.050049 0.016262
-0.048929 0.019373
-0.047617 0.022407
-0.046116 0.025352
-0.044433 0.028198
-0.042575 0.030932
-0.040548 0.033544
-0.038362 0.036024
-0.036024 0.038362
-0.033544 0.040548
-0.030932 0.042575
-0.028198 0.044433
-0.025352 0.046116
-0.022407 0.047617
-0.019373 0.048929
-0.016262 0.050049
-0.013087 0.050972
-0.009861 0.051693
-0.006596 0.052210
-0.003304 0.052521
-0.000000 0.052625
0.003304 0.052521
0.006596 0.052210
0.009861 0.051693
0.013087 0.050972
0.016262 0.050049
0.019373 0.048929
0.022407 0.047617
0.025352 0.046116
0.028198 0.044433
0.030932 0.042575
0.033544 0.040548
0.036024 0.038362
0.038362 0.036024
0.040548 0.033544
0.042575 0.030932
0.044433 0.028198
0.046116 0.025352
